DATE,RED_CLUSTER_ID,CLUSTER_SIZE,NEW_CLUSTER_ONSET,LIKELY_ORIGIN_PSGC,LIKELY_ORIGIN_MUNICIPALITY,LIKELY_ORIGIN_BARANGAY,MEMBER_PSGC_LIST,MEMBER_NAME_LIST,MUNICIPALITY_LIST,PROJECTED_CLUSTER_CASES,MEAN_OUTBREAK_PROBABILITY,MAX_OUTBREAK_PROBABILITY,DOMINANT_FACTOR_MODE
2026-01-01,1,7,True,1206312016,Polomolok,Magsaysay,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,23.780000,0.269714,0.436000,Seasonal baseline
2026-01-01,2,3,True,1206317014,Tupi,Polonuling,1206312013; 1206317013; 1206317014,Palkan (Polomolok); Poblacion (Tupi); Polonuling (Tupi),Polomolok; Tupi,7.716000,0.068000,0.200000,Seasonal baseline
2026-01-01,3,7,True,1206313006,Surallah,Duengas,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.312000,0.117714,0.200000,Seasonal baseline
2026-02-01,1,9,False,1206312022,Polomolok,Upper Klinan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,27.748000,0.267111,0.392000,Seasonal baseline
2026-02-01,2,7,False,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,15.908000,0.111429,0.184000,Seasonal baseline
2026-03-01,1,4,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312025; 1206312014; 1206312022,Cannery Site (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Upper Klinan (Polomolok),Polomolok,16.168000,0.255000,0.400000,Seasonal baseline
2026-03-01,2,3,False,1206313019,Surallah,Libertad,1206313003; 1206313019; 1206313030,Centrala (Surallah); Libertad (Surallah); Tubiala (Surallah),Surallah,7.228000,0.125333,0.220000,Seasonal baseline
2026-04-01,1,6,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,21.284000,0.234000,0.388000,Seasonal baseline
2026-05-01,1,8,False,1206312003,Polomolok,Glamang,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,24.800000,0.262500,0.364000,Seasonal baseline
2026-05-01,2,5,True,1206313019,Surallah,Libertad,1206313003; 1206313018; 1206313019; 1206313030; 1206313032,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,12.036000,0.122400,0.188000,Seasonal baseline
2026-05-01,3,3,True,1206313023,Surallah,Moloy,1206313006; 1206313023; 1206313028,Duengas (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,6.684000,0.168000,0.200000,Seasonal baseline
2026-06-01,1,6,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,21.316000,0.251333,0.444000,Seasonal baseline
2026-06-01,2,6,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,14.852000,0.126000,0.220000,Seasonal baseline
2026-07-01,1,6,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,21.944000,0.262000,0.416000,Seasonal baseline
2026-08-01,1,7,False,1206312017,Polomolok,Rubber,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,24.472000,0.285714,0.428000,Seasonal baseline
2026-09-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,29.080000,0.285778,0.404000,Seasonal baseline
2026-09-01,2,8,True,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313005; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,19.176000,0.144500,0.212000,Seasonal baseline
2026-10-01,1,3,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312025; 1206312014,Cannery Site (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok),Polomolok,14.532000,0.218667,0.284000,Seasonal baseline
2026-10-01,2,8,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah),Surallah,21.184000,0.167500,0.272000,Seasonal baseline
2026-11-01,1,3,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312025; 1206312014,Cannery Site (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok),Polomolok,14.212000,0.192000,0.292000,Seasonal baseline
2026-11-01,2,6,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.456000,0.164667,0.304000,Seasonal baseline
2026-12-01,1,3,False,1206312014,Polomolok,Poblacion,1206312024; 1206312025; 1206312014,Cannery Site (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok),Polomolok,14.332000,0.220000,0.284000,Seasonal baseline
2026-12-01,2,6,False,1206313020,Surallah,Little Baguio,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.840000,0.176000,0.260000,Seasonal baseline
2027-01-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,28.280000,0.283111,0.424000,Seasonal baseline
2027-02-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,27.840000,0.276000,0.400000,Seasonal baseline
2027-03-01,1,10,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Upper Klinan (Polomolok),Polomolok,30.392000,0.287600,0.448000,Seasonal baseline
2027-03-01,2,7,True,1206313020,Surallah,Little Baguio,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.584000,0.110857,0.180000,Seasonal baseline
2027-04-01,1,11,False,1206312017,Polomolok,Rubber,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.652000,0.282545,0.384000,Seasonal baseline
2027-04-01,2,9,False,1206313020,Surallah,Little Baguio,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313024; 1206313028,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Talahik (Surallah),Surallah,20.164000,0.130222,0.204000,Seasonal baseline
2027-05-01,1,6,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312007; 1206312025; 1206312013; 1206312014; 1206312022,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Upper Klinan (Polomolok),Polomolok,21.728000,0.277333,0.388000,Seasonal baseline
2027-05-01,2,5,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,12.404000,0.111200,0.148000,Seasonal baseline
2027-06-01,1,10,False,1206312013,Polomolok,Palkan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,30.996000,0.296400,0.424000,Seasonal baseline
2027-06-01,2,9,False,1206313023,Surallah,Moloy,1206313008; 1206313003; 1206313004; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,21.760000,0.126667,0.184000,Seasonal baseline
2027-07-01,1,8,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,27.144000,0.316000,0.472000,Seasonal baseline
2027-07-01,2,10,False,1206313023,Surallah,Moloy,1206313008; 1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,24.000000,0.137600,0.224000,Seasonal baseline
2027-08-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,28.984000,0.277333,0.396000,Seasonal baseline
2027-08-01,2,10,False,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,24.692000,0.142000,0.208000,Seasonal baseline
2027-09-01,1,5,False,1206312013,Polomolok,Palkan,1206312024; 1206312007; 1206312025; 1206312013; 1206312014,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok),Polomolok,19.512000,0.263200,0.404000,Seasonal baseline
2027-09-01,2,5,False,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,13.596000,0.146400,0.176000,Seasonal baseline
2027-10-01,1,7,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,25.176000,0.293714,0.412000,Seasonal baseline
2027-10-01,2,4,False,1206313003,Surallah,Centrala,1206313003; 1206313019; 1206313024; 1206313030,Centrala (Surallah); Libertad (Surallah); Naci (Surallah); Tubiala (Surallah),Surallah,10.340000,0.154000,0.200000,Seasonal baseline
2027-11-01,1,7,False,1206312017,Polomolok,Rubber,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,25.668000,0.316571,0.444000,Seasonal baseline
2027-11-01,2,5,False,1206313019,Surallah,Libertad,1206313003; 1206313018; 1206313019; 1206313024; 1206313032,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,13.884000,0.168800,0.240000,Seasonal baseline
2027-12-01,1,5,False,1206312014,Polomolok,Poblacion,1206312024; 1206312007; 1206312025; 1206312013; 1206312014,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok),Polomolok,20.404000,0.304800,0.436000,Seasonal baseline
2027-12-01,2,10,False,1206313023,Surallah,Moloy,1206313008; 1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,26.856000,0.180400,0.276000,Seasonal baseline
2028-01-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,28.868000,0.296000,0.476000,Seasonal baseline
2028-01-01,2,7,False,1206313020,Surallah,Little Baguio,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.584000,0.124000,0.232000,Seasonal baseline
2028-02-01,1,8,False,1206312017,Polomolok,Rubber,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,25.492000,0.280500,0.400000,Seasonal baseline
2028-03-01,1,11,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.880000,0.289818,0.404000,Seasonal baseline
2028-03-01,2,6,True,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313005; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,14.692000,0.130000,0.184000,Seasonal baseline
2028-04-01,1,7,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,24.948000,0.304571,0.436000,Seasonal baseline
2028-04-01,2,5,False,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,12.596000,0.115200,0.160000,Seasonal baseline
2028-05-01,1,10,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.012000,0.306000,0.440000,Seasonal baseline
2028-05-01,2,6,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,14.624000,0.138667,0.244000,Seasonal baseline
2028-06-01,1,9,False,1206312017,Polomolok,Rubber,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,29.664000,0.291111,0.400000,Seasonal baseline
2028-07-01,1,10,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,31.936000,0.302000,0.404000,Seasonal baseline
2028-07-01,2,5,True,1206313020,Surallah,Little Baguio,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,13.180000,0.118400,0.160000,Seasonal baseline
2028-08-01,1,8,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,27.384000,0.315500,0.416000,Seasonal baseline
2028-08-01,2,5,False,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,13.256000,0.136000,0.180000,Seasonal baseline
2028-09-01,1,10,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.180000,0.318400,0.448000,Seasonal baseline
2028-09-01,2,10,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313005; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313028; 1206313032,Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Talahik (Surallah); Veterans (Surallah),Surallah,25.780000,0.187600,0.288000,Seasonal baseline
2028-10-01,1,8,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,28.104000,0.330000,0.452000,Seasonal baseline
2028-10-01,2,7,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313031,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Upper Sepaka (Surallah),Surallah,19.372000,0.199429,0.300000,Seasonal baseline
2028-11-01,1,10,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,31.272000,0.302000,0.428000,Seasonal baseline
2028-11-01,2,12,False,1206313020,Surallah,Little Baguio,1206313008; 1206313003; 1206313004; 1206313005; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,31.192000,0.175667,0.260000,Seasonal baseline
2028-12-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,31.400000,0.339111,0.476000,Seasonal baseline
2028-12-01,2,6,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,17.084000,0.192000,0.292000,Seasonal baseline
2029-01-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,28.924000,0.296000,0.472000,Seasonal baseline
2029-01-01,2,7,False,1206313020,Surallah,Little Baguio,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,17.328000,0.138857,0.232000,Seasonal baseline
2029-02-01,1,7,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,24.912000,0.308571,0.456000,Seasonal baseline
2029-02-01,2,5,False,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,12.488000,0.120000,0.152000,Seasonal baseline
2029-03-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,30.160000,0.312444,0.412000,Seasonal baseline
2029-03-01,2,5,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,12.428000,0.106400,0.140000,Seasonal baseline
2029-04-01,1,10,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,31.908000,0.310000,0.460000,Seasonal baseline
