DATE,NODE_ID,PSGC,PROVINCE,PROVINCE_CODE,MUNICIPALITY,MUNICIPALITY_CODE,BARANGAY,CALIBRATION_STATUS,SEASONAL_CLIMATOLOGY_CASES,PROJECTED_GROWTH_MULTIPLIER,BASELINE_CASES,TREND_UPLIFT_CASES,TEMPORAL_LAG_1_CASES,TEMPORAL_LAG_3_CASES,TEMPORAL_LAG_6_CASES,TEMPORAL_LAG_12_CASES,ROLLING_MEAN_3_MONTHS,ROLLING_MEAN_6_MONTHS,ROLLING_MEAN_12_MONTHS,ROLLING_STD_3_MONTHS,TEMPORAL_MEMORY_CASES,TEMPORAL_ADJUSTED_CASES,TEMPORAL_MEMORY_UPLIFT_CASES,SPATIAL_LAG_CASES,SPATIAL_SPILLOVER_UPLIFT_CASES,HIGH_RISK_NEIGHBOR_SHARE,NEIGHBOR_CLUSTER_UPLIFT_CASES,PRIOR_MEAN_CASES,POSTERIOR_MEAN_CASES,BAYESIAN_REFINEMENT_DELTA_CASES,FACTOR_SEASONAL_BASELINE_SHARE,FACTOR_LONG_TERM_TREND_SHARE,FACTOR_RECENT_CASE_PERSISTENCE_SHARE,FACTOR_NEIGHBOUR_SPILLOVER_SHARE,FACTOR_HIGH_RISK_CLUSTER_SHARE,FACTOR_BAYESIAN_EVIDENCE_SHARE,DOMINANT_OUTBREAK_FACTOR,DOMINANT_OUTBREAK_FACTOR_CODE,POSTERIOR_MEDIAN_CASES,LOWER_CREDIBLE_CASES,UPPER_CREDIBLE_CASES,OUTBREAK_CASE_THRESHOLD,OUTBREAK_PROBABILITY,ALERT_LEVEL,HIGH_RISK_ONSET,OUTBREAK_ONSET_PING,CASE_COLOR_INTENSITY,CASE_COLOR_LOW_REFERENCE,CASE_COLOR_HIGH_REFERENCE,RED_CASE_ZONE,RED_CASE_NEIGHBOR_COUNT,RED_CLUSTER_ID,RED_CLUSTER_SIZE,RED_CLUSTER_OUTBREAK_ALERT,RED_CLUSTER_OUTBREAK_ONSET,RED_CLUSTER_LIKELY_ORIGIN,INDIVIDUAL_OUTBREAK_ALERT,PROBABILISTIC_OUTBREAK_ALERT,OUTBREAK_ALERT_STATE,OUTBREAK_ALERT_REASON,HIGH_RISK_NEIGHBOR_COUNT,CLUSTER_ALERT,PERSISTENT_ALERT,AUTOMATIC_OUTBREAK_ALERT,HOTSPOT_Z_SCORE,BAYESIAN_OBSERVATION_APPLIED,OBSERVED_CASES_UPDATE,HORIZON_MONTH,HORIZON_YEAR,CALIBRATION_NOTE
2029-03-01,124,1206313019,South Cotabato,1206300000,Surallah,1206313000,Libertad,CALIBRATED_SOUTH_COTABATO,2.860038,1.070576,3.061887,0.201849,2.724000,3.400000,2.728000,2.716000,3.009333,3.024000,2.952000,0.285850,2.860267,3.011482,-0.050405,1.967000,-0.188007,0.000000,0.000000,2.823475,2.704000,-0.119475,0.622964,0.043966,0.207671,0.125399,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,6.775000,6.000000,0.076000,LOW,False,False,0.989804,0.203200,2.729760,True,1,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.323798,False,,39,3.166667,CALIBRATED SOUTH COTABATO BARANGAY
2029-03-01,125,1206313020,South Cotabato,1206300000,Surallah,1206313000,Little Baguio,CALIBRATED_SOUTH_COTABATO,2.462349,1.070576,2.636131,0.173782,2.464000,2.776000,2.520000,2.548000,2.568000,2.568000,2.526000,0.147078,2.509700,2.604523,-0.031608,1.582400,-0.183982,0.000000,0.000000,2.420541,2.464000,0.043459,0.614588,0.043375,0.208802,0.115597,0.000000,0.017638,Seasonal baseline,0,2.000000,0.000000,6.775000,5.000000,0.140000,LOW,False,False,0.894814,0.203200,2.729760,True,1,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,1.356223,False,,39,3.166667,CALIBRATED SOUTH COTABATO BARANGAY
2029-03-01,126,1206313023,South Cotabato,1206300000,Surallah,1206313000,Moloy,CALIBRATED_SOUTH_COTABATO,2.376329,1.070576,2.544040,0.167711,2.360000,2.812000,2.676000,2.596000,2.533333,2.661333,2.571667,0.198993,2.471617,2.525934,-0.018106,2.100000,-0.076668,0.000000,0.000000,2.449266,2.384000,-0.065266,0.596686,0.042112,0.206871,0.154332,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,8.000000,5.000000,0.128000,LOW,False,False,0.863150,0.203200,2.729760,True,1,2,5,True,False,True,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.706893,False,,39,3.166667,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,84,1206312003,South Cotabato,1206300000,Polomolok,1206312000,Glamang,CALIBRATED_SOUTH_COTABATO,2.509845,1.071876,2.690243,0.180398,2.432000,2.560000,2.520000,2.452000,2.505333,2.550667,2.535667,0.053897,2.480017,2.637686,-0.052557,2.092000,-0.098224,0.000000,0.000000,2.539463,2.396000,-0.143463,0.607827,0.043688,0.200201,0.148283,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,6.775000,4.000000,0.224000,LOW,False,False,0.877474,0.190240,2.704000,True,3,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.853325,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,88,1206312007,South Cotabato,1206300000,Polomolok,1206312000,Lam-Caliaf,CALIBRATED_SOUTH_COTABATO,1.969849,1.071876,2.111434,0.141585,2.416000,2.308000,2.432000,2.052000,2.284000,2.353333,2.336000,0.118794,2.368200,2.175625,0.064192,3.176000,0.180067,0.000000,0.000000,2.355693,2.368000,0.012307,0.511595,0.036771,0.205017,0.241419,0.000000,0.005197,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.404000,MODERATE,False,False,0.866336,0.190240,2.704000,True,4,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,6.772749,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,92,1206312013,South Cotabato,1206300000,Polomolok,1206312000,Palkan,CALIBRATED_SOUTH_COTABATO,2.525164,1.071876,2.706662,0.181499,2.604000,2.476000,2.336000,2.552000,2.549333,2.546000,2.490667,0.053897,2.567367,2.671838,-0.034824,1.689333,-0.176851,0.000000,0.000000,2.494988,2.436000,-0.058988,0.622438,0.044738,0.210947,0.121876,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,4.000000,0.228000,LOW,False,False,0.893387,0.190240,2.704000,True,1,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.336041,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,93,1206312014,South Cotabato,1206300000,Polomolok,1206312000,Poblacion,CALIBRATED_SOUTH_COTABATO,7.379667,1.071876,7.910088,0.530421,7.180000,6.672000,6.740000,7.040000,6.800000,6.776000,6.832000,0.273428,6.991200,7.680366,-0.229722,2.843333,-0.870666,0.000000,0.000000,6.809700,6.760000,-0.049700,0.666475,0.047904,0.210464,0.075157,0.000000,0.000000,Seasonal baseline,0,6.000000,1.000000,16.775000,11.000000,0.196000,LOW,False,False,1.000000,0.190240,2.704000,True,5,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,7.446203,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,95,1206312016,South Cotabato,1206300000,Polomolok,1206312000,Magsaysay,CALIBRATED_SOUTH_COTABATO,2.119589,1.071876,2.271936,0.152348,2.384000,2.388000,2.724000,2.496000,2.434667,2.494667,2.476000,0.068844,2.424533,2.310086,0.038149,3.307200,0.179481,0.000000,0.000000,2.489566,2.588000,0.098434,0.503689,0.036203,0.192052,0.230022,0.000000,0.038035,Seasonal baseline,0,2.000000,0.000000,8.000000,3.000000,0.460000,MODERATE,False,False,0.953854,0.190240,2.704000,True,4,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,5.829761,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,96,1206312017,South Cotabato,1206300000,Polomolok,1206312000,Rubber,CALIBRATED_SOUTH_COTABATO,2.634723,1.071876,2.824097,0.189373,2.772000,2.432000,2.816000,2.612000,2.609333,2.625333,2.663333,0.139191,2.701167,2.793364,-0.030732,2.028000,-0.137766,0.000000,0.000000,2.655599,2.644000,-0.011599,0.610166,0.043856,0.208518,0.137461,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,4.000000,0.308000,MODERATE,False,False,0.976131,0.190240,2.704000,True,2,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.629478,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,98,1206312019,South Cotabato,1206300000,Polomolok,1206312000,Silway 8,CALIBRATED_SOUTH_COTABATO,1.720376,1.071876,1.844030,0.123654,2.176000,2.232000,2.292000,2.160000,2.270667,2.314000,2.274000,0.097013,2.230333,1.940606,0.096576,3.527028,0.285556,0.000000,0.000000,2.226162,2.248000,0.021838,0.470655,0.033829,0.203389,0.282413,0.000000,0.009714,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.368000,MODERATE,False,True,0.818598,0.190240,2.704000,True,5,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,6.982556,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,101,1206312022,South Cotabato,1206300000,Polomolok,1206312000,Upper Klinan,CALIBRATED_SOUTH_COTABATO,2.154278,1.071876,2.309119,0.154841,2.264000,2.516000,2.412000,2.332000,2.284000,2.362000,2.350667,0.181813,2.295700,2.305764,-0.003355,2.436000,0.023442,0.000000,0.000000,2.329207,2.328000,-0.001207,0.568812,0.040884,0.202051,0.188253,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,6.000000,3.000000,0.392000,MODERATE,False,False,0.850423,0.190240,2.704000,True,2,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,3.987373,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,103,1206312024,South Cotabato,1206300000,Polomolok,1206312000,Cannery Site,CALIBRATED_SOUTH_COTABATO,5.626573,1.071876,6.030988,0.404416,5.380000,4.808000,5.620000,5.256000,5.228000,5.330667,5.310333,0.300737,5.331750,5.856179,-0.174810,2.995333,-0.514952,0.000000,0.000000,5.341227,5.408000,0.066773,0.639856,0.045990,0.202110,0.099697,0.000000,0.012347,Seasonal baseline,0,5.000000,1.000000,14.775000,8.000000,0.248000,LOW,False,False,1.000000,0.190240,2.704000,True,4,1,10,True,False,True,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,6.757917,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,104,1206312025,South Cotabato,1206300000,Polomolok,1206312000,Pagalungan,CALIBRATED_SOUTH_COTABATO,2.334372,1.071876,2.502157,0.167785,2.728000,2.764000,2.840000,2.760000,2.758667,2.794000,2.765333,0.023171,2.749633,2.564026,0.061869,3.286000,0.129955,0.000000,0.000000,2.693981,2.732000,0.038019,0.525490,0.037770,0.206323,0.216501,0.000000,0.013916,Seasonal baseline,0,2.000000,0.000000,8.000000,4.000000,0.272000,LOW,False,False,1.000000,0.190240,2.704000,True,2,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,5.380911,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,116,1206313003,South Cotabato,1206300000,Surallah,1206313000,Centrala,CALIBRATED_SOUTH_COTABATO,2.604248,1.071876,2.791431,0.187183,2.548000,2.524000,2.880000,2.736000,2.554667,2.740667,2.725667,0.028158,2.604883,2.744794,-0.046637,2.035000,-0.127763,0.000000,0.000000,2.617031,2.532000,-0.085031,0.611996,0.043988,0.204048,0.139968,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,6.000000,0.088000,LOW,False,False,0.931577,0.190240,2.704000,True,2,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,3.067000,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,123,1206313018,South Cotabato,1206300000,Surallah,1206313000,Lamsugod,CALIBRATED_SOUTH_COTABATO,2.202236,1.071876,2.360523,0.158288,2.176000,2.316000,2.244000,2.352000,2.284000,2.384667,2.381000,0.078452,2.259650,2.335305,-0.025218,1.892000,-0.079795,0.000000,0.000000,2.255510,2.236000,-0.019510,0.600474,0.043160,0.205376,0.150990,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,6.000000,5.000000,0.112000,LOW,False,True,0.813825,0.190240,2.704000,True,2,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.204790,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,124,1206313019,South Cotabato,1206300000,Surallah,1206313000,Libertad,CALIBRATED_SOUTH_COTABATO,2.918639,1.071876,3.128419,0.209780,2.704000,2.904000,3.224000,2.784000,2.777333,3.020000,2.951000,0.089938,2.803117,3.047093,-0.081326,1.936000,-0.199997,0.000000,0.000000,2.847096,2.704000,-0.143096,0.630454,0.045315,0.201833,0.122398,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,6.000000,0.116000,LOW,False,False,1.000000,0.190240,2.704000,True,1,2,5,True,False,True,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.329073,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,127,1206313024,South Cotabato,1206300000,Surallah,1206313000,Naci,CALIBRATED_SOUTH_COTABATO,2.017349,1.071876,2.162348,0.144999,2.044000,1.996000,2.168000,1.976000,2.065333,2.183333,2.150333,0.067039,2.085117,2.143040,-0.019308,1.876000,-0.048067,0.000000,0.000000,2.094973,2.256000,0.161027,0.549942,0.039528,0.189472,0.149681,0.000000,0.071377,Seasonal baseline,0,2.000000,0.000000,6.775000,4.000000,0.188000,LOW,False,True,0.821781,0.190240,2.704000,True,2,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.425868,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-04-01,131,1206313032,South Cotabato,1206300000,Surallah,1206313000,Veterans,CALIBRATED_SOUTH_COTABATO,2.351439,1.071876,2.520451,0.169012,2.464000,2.116000,2.404000,2.356000,2.290667,2.409333,2.409333,0.142074,2.412933,2.493571,-0.026879,1.570000,-0.166243,0.000000,0.000000,2.327329,2.280000,-0.047329,0.621371,0.044662,0.212540,0.121427,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,6.000000,5.000000,0.128000,LOW,False,True,0.831328,0.190240,2.704000,True,1,2,5,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,1.461996,False,,40,3.250000,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,84,1206312003,South Cotabato,1206300000,Polomolok,1206312000,Glamang,CALIBRATED_SOUTH_COTABATO,2.524617,1.073151,2.709296,0.184679,2.396000,2.524000,2.648000,2.524000,2.450667,2.530000,2.531000,0.053897,2.447283,2.643793,-0.065503,2.126400,-0.093131,0.000000,0.000000,2.550662,2.492000,-0.058662,0.608720,0.044529,0.196691,0.150060,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,8.000000,4.000000,0.232000,LOW,False,False,0.907101,0.190720,2.727680,True,3,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,3.129813,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,93,1206312014,South Cotabato,1206300000,Polomolok,1206312000,Poblacion,CALIBRATED_SOUTH_COTABATO,7.422834,1.073151,7.965824,0.542989,6.760000,6.548000,6.172000,6.676000,6.829333,6.779333,6.808667,0.262629,6.784067,7.670384,-0.295439,2.908667,-0.857109,0.000000,0.000000,6.813275,6.568000,-0.245275,0.670022,0.049013,0.204121,0.076844,0.000000,0.000000,Seasonal baseline,0,6.000000,1.000000,16.000000,11.000000,0.152000,LOW,False,False,1.000000,0.190720,2.727680,True,4,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,7.288285,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,95,1206312016,South Cotabato,1206300000,Polomolok,1206312000,Magsaysay,CALIBRATED_SOUTH_COTABATO,2.131946,1.073151,2.287901,0.155954,2.588000,2.532000,2.444000,2.492000,2.501333,2.472000,2.483667,0.086059,2.537617,2.350330,0.062429,3.231200,0.158557,0.000000,0.000000,2.508886,2.596000,0.087114,0.505064,0.036946,0.200390,0.224043,0.000000,0.033557,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.440000,MODERATE,False,False,0.948095,0.190720,2.727680,True,4,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,5.947484,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,96,1206312017,South Cotabato,1206300000,Polomolok,1206312000,Rubber,CALIBRATED_SOUTH_COTABATO,2.650157,1.073151,2.844019,0.193862,2.644000,2.624000,2.352000,2.536000,2.680000,2.596667,2.666000,0.065564,2.647400,2.794864,-0.049155,2.067000,-0.131016,0.000000,0.000000,2.663849,2.724000,0.060151,0.598328,0.043768,0.199235,0.136586,0.000000,0.022082,Seasonal baseline,0,3.000000,0.000000,7.000000,4.000000,0.320000,MODERATE,False,False,0.998549,0.190720,2.727680,True,2,1,8,True,False,True,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.832613,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,98,1206312019,South Cotabato,1206300000,Polomolok,1206312000,Silway 8,CALIBRATED_SOUTH_COTABATO,1.730411,1.073151,1.856993,0.126582,2.248000,2.404000,2.476000,2.280000,2.276000,2.306667,2.281333,0.095163,2.267400,1.959595,0.102602,3.522407,0.281306,0.000000,0.000000,2.240901,2.404000,0.163099,0.442680,0.032383,0.193351,0.263741,0.000000,0.067845,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.396000,MODERATE,False,False,0.872414,0.190720,2.727680,True,5,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,7.079327,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,101,1206312022,South Cotabato,1206300000,Polomolok,1206312000,Upper Klinan,CALIBRATED_SOUTH_COTABATO,2.166850,1.073151,2.325358,0.158508,2.328000,2.072000,2.444000,2.356000,2.221333,2.348000,2.350333,0.108779,2.313017,2.322273,-0.003085,2.454667,0.023831,0.000000,0.000000,2.346104,2.284000,-0.062104,0.568011,0.041551,0.202109,0.188329,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.368000,MODERATE,False,False,0.825114,0.190720,2.727680,True,2,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,4.176143,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,103,1206312024,South Cotabato,1206300000,Polomolok,1206312000,Cannery Site,CALIBRATED_SOUTH_COTABATO,5.659557,1.073151,6.073561,0.414003,5.408000,5.496000,5.008000,5.544000,5.428000,5.295333,5.323000,0.049423,5.382350,5.900758,-0.172803,2.896667,-0.540736,0.000000,0.000000,5.360022,5.284000,-0.076022,0.649368,0.047502,0.205854,0.097276,0.000000,0.000000,Seasonal baseline,0,5.000000,0.000000,13.775000,8.000000,0.228000,LOW,False,False,1.000000,0.190720,2.727680,True,3,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,6.737258,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,104,1206312025,South Cotabato,1206300000,Polomolok,1206312000,Pagalungan,CALIBRATED_SOUTH_COTABATO,2.347984,1.073151,2.519742,0.171758,2.732000,2.784000,2.792000,2.688000,2.748000,2.776000,2.763000,0.025508,2.746450,2.576419,0.056677,3.254000,0.121965,0.000000,0.000000,2.698384,2.636000,-0.062384,0.535139,0.039146,0.208652,0.217063,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,4.000000,0.292000,LOW,False,False,0.963862,0.190720,2.727680,True,1,1,8,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,5.130173,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,116,1206313003,South Cotabato,1206300000,Surallah,1206313000,Centrala,CALIBRATED_SOUTH_COTABATO,2.656535,1.073151,2.850864,0.194329,2.532000,2.592000,2.876000,2.420000,2.557333,2.682667,2.708667,0.025368,2.586167,2.784689,-0.066174,1.993500,-0.142414,0.000000,0.000000,2.642275,2.564000,-0.078275,0.618319,0.045231,0.200647,0.135803,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,6.000000,0.076000,LOW,False,False,0.935482,0.190720,2.727680,True,2,2,6,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,3.210584,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,117,1206313004,South Cotabato,1206300000,Surallah,1206313000,Colongulo,CALIBRATED_SOUTH_COTABATO,2.267655,1.073151,2.433536,0.165882,2.040000,2.348000,2.512000,2.352000,2.238667,2.356667,2.381000,0.140716,2.178383,2.369748,-0.063788,1.896800,-0.085131,0.000000,0.000000,2.284617,2.384000,0.099383,0.584986,0.042792,0.187319,0.143215,0.000000,0.041687,Seasonal baseline,0,2.000000,0.000000,7.775000,5.000000,0.144000,LOW,False,True,0.864531,0.190720,2.727680,True,4,2,6,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.972843,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,120,1206313008,South Cotabato,1206300000,Surallah,1206313000,Canahay,CALIBRATED_SOUTH_COTABATO,2.152427,1.073151,2.309879,0.157453,2.164000,2.064000,2.532000,2.048000,2.120000,2.227333,2.201333,0.041697,2.170300,2.274985,-0.034895,1.910000,-0.065697,0.000000,0.000000,2.209287,2.260000,0.050713,0.585727,0.042847,0.196863,0.152124,0.000000,0.022439,Seasonal baseline,0,2.000000,0.000000,7.000000,5.000000,0.136000,LOW,False,True,0.815653,0.190720,2.727680,True,2,2,6,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.211404,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,124,1206313019,South Cotabato,1206300000,Surallah,1206313000,Libertad,CALIBRATED_SOUTH_COTABATO,2.977239,1.073151,3.195028,0.217789,2.704000,2.724000,3.164000,2.840000,2.710667,2.933333,2.944333,0.009428,2.775783,3.090217,-0.104811,1.920000,-0.210639,0.000000,0.000000,2.879578,2.816000,-0.063578,0.635858,0.046514,0.197611,0.120018,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.775000,6.000000,0.096000,LOW,False,False,1.000000,0.190720,2.727680,True,1,2,6,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.341584,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,125,1206313020,South Cotabato,1206300000,Surallah,1206313000,Little Baguio,CALIBRATED_SOUTH_COTABATO,2.563255,1.073151,2.750761,0.187505,2.520000,2.464000,2.616000,2.288000,2.482667,2.550667,2.532000,0.026399,2.518933,2.692804,-0.057957,1.520000,-0.211105,0.000000,0.000000,2.481699,2.696000,0.214301,0.584719,0.042773,0.191536,0.101484,0.000000,0.079488,Seasonal baseline,0,2.000000,0.000000,7.000000,5.000000,0.168000,LOW,False,True,0.987513,0.190720,2.727680,True,2,2,6,True,False,True,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,1.622735,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-05-01,126,1206313023,South Cotabato,1206300000,Surallah,1206313000,Moloy,CALIBRATED_SOUTH_COTABATO,2.473704,1.073151,2.654659,0.180954,2.296000,2.360000,2.764000,2.388000,2.346667,2.507333,2.542667,0.037142,2.374833,2.584702,-0.069956,2.037600,-0.098478,0.000000,0.000000,2.486224,2.452000,-0.034224,0.611903,0.044761,0.195815,0.147520,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,5.000000,0.156000,LOW,False,True,0.891335,0.190720,2.727680,True,1,2,6,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.820455,False,,41,3.333333,CALIBRATED SOUTH COTABATO BARANGAY
2029-06-01,84,1206312003,South Cotabato,1206300000,Polomolok,1206312000,Glamang,CALIBRATED_SOUTH_COTABATO,2.539389,1.074402,2.728323,0.188934,2.492000,2.432000,2.620000,2.476000,2.440000,2.504000,2.528333,0.039598,2.488850,2.668455,-0.059868,2.216000,-0.081442,0.000000,0.000000,2.587013,2.596000,0.008987,0.601589,0.044759,0.196539,0.153652,0.000000,0.003462,Seasonal baseline,0,2.000000,0.000000,8.000000,4.000000,0.264000,LOW,False,False,0.931024,0.170720,2.775680,True,3,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,2.889084,False,,42,3.416667,CALIBRATED SOUTH COTABATO BARANGAY
2029-06-01,88,1206312007,South Cotabato,1206300000,Polomolok,1206312000,Lam-Caliaf,CALIBRATED_SOUTH_COTABATO,1.992858,1.074402,2.141130,0.148272,2.204000,2.416000,2.468000,2.276000,2.329333,2.315333,2.338667,0.090765,2.265967,2.172339,0.031209,3.064000,0.160499,0.000000,0.000000,2.332838,2.304000,-0.028838,0.525372,0.039088,0.199124,0.236416,0.000000,0.000000,Seasonal baseline,0,2.000000,0.000000,7.000000,3.000000,0.380000,MODERATE,False,True,0.818930,0.170720,2.775680,True,4,1,10,True,False,False,False,False,CLUSTER_OUTBREAK,THREE_CONNECTED_RED_BARANGAYS,0,False,False,True,6.610747,False,,42,3.416667,CALIBRATED SOUTH COTABATO BARANGAY
